id,speed
1873,34.007423
1874,47.92851
1875,47.33443
1876,47.18387
1877,44.11633
1878,23.783049
1879,22.120564
1880,11.085421
1881,47.603436
1882,48.9609
1883,47.601738
1884,47.64804
1885,20.457571
1886,28.489462
1887,23.032352
1888,21.092371
1889,21.37214
1890,47.865345
1891,18.176287
1892,26.798174
1893,24.379915
1894,20.850357
1895,14.042886
1896,47.500748
1897,48.49243
1898,19.603678
1899,20.17179
1900,11.577822
1901,18.33928
1902,34.467613
1903,49.04684
1904,45.228207
1905,16.01295
1906,19.30305
1907,21.12379
1908,18.294603
1909,15.040292
1910,21.15079
1911,48.37353
1912,47.953087
1913,22.043575
1914,20.581635
1915,22.883663
1916,19.483122
1917,16.682285
1918,25.754814
1919,35.21283
1920,40.598217
1921,47.67576
1922,41.28066
1923,39.566696
1924,39.367207
1925,37.90519
1926,40.096928
1927,42.61858
1928,43.620567
1929,46.744904
1930,29.062256
1931,17.387756
1932,21.69257
1933,18.645231
1934,20.000374
1935,19.805645
1936,45.37336
1937,41.588364
1938,44.290257
1939,47.54865
1940,46.610023
1941,44.936638
1942,28.592825
1943,13.403855
1944,23.53457
1945,23.228704
1946,16.779251
1947,24.75308
1948,44.127155
1949,42.427105
1950,48.545086
1951,46.905926
1952,45.005615
1953,28.51961
1954,16.218533
1955,18.33436
1956,20.905628
1957,15.610068
1958,11.181107
1959,38.679916
1960,48.412464
1961,48.642788
1962,47.42684
1963,47.851948
1964,43.253223
1965,23.214834
1966,18.468992
1967,45.22758
1968,42.538795
1969,48.277718
1970,43.95798
1971,14.823861
1972,16.452103
1973,17.765276
1974,17.424816
1975,11.340334
1976,23.190159
1977,35.067596
1978,47.64501
1979,47.223694
1980,47.960323
1981,46.368755
1982,41.46061
1983,27.299366
1984,29.839308
1985,28.991999
1986,22.817852
1987,23.855652
1988,36.473686
1989,44.812958
1990,47.23397
1991,47.012196
1992,46.36537
1993,43.91513
1994,40.660416
1995,39.95089
1996,40.546192
1997,36.106693
1998,47.453167
1999,30.569899
2000,18.403759
2001,20.526741
2002,18.326962
2003,18.533882
2004,24.506584
2005,44.17498
2006,43.00338
2007,48.4097
2008,15.39998
2009,16.1178
2010,22.275211
2011,18.338667
2012,12.919413
2013,16.77444
2014,21.78867
2015,18.709337
2016,19.33721
2017,16.247522
2018,30.56863
2019,35.40421
2020,42.928566
2021,48.21236
2022,47.95451
2023,47.254196
2024,20.115953
2025,18.75607
2026,21.389593
2027,21.080446
2028,15.663587
2029,44.50979
2030,35.761734
2031,41.73393
2032,47.622467
2033,44.850456
2034,15.773319
2035,14.867322
2036,11.8574915
2037,14.148617
2038,4.801226
2039,47.08633
2040,46.198906
2041,45.69557
2042,26.704899
2043,29.561172
2044,22.808544
2045,21.767302
2046,40.71554
2047,41.105293
2048,33.91098
2049,40.465416
2050,36.941757
2051,43.53685
2052,36.63127
2053,46.920616
2054,47.19818
2055,44.218204
2056,18.757387
2057,25.084997
2058,22.777155
2059,20.308472
2060,22.927217
2061,20.379839
2062,15.314436
2063,46.466724
2064,47.501316
2065,46.036434
2066,17.832178
2067,24.738176
2068,20.422548
2069,20.996109
2070,13.203487
2071,36.851936
2072,40.879593
2073,43.52214
2074,46.87349
2075,25.506136
2076,13.817752
2077,20.422335
2078,19.825676
2079,18.111858
2080,19.040274
2081,36.943462
2082,48.0154
2083,46.905396
2084,44.96932
2085,11.656534
2086,21.861506
2087,17.702723
2088,16.90278
2089,43.594543
2090,40.12149
2091,46.40522
2092,46.88248
2093,47.38851
2094,45.02543
2095,15.263746
2096,18.988308
2097,11.729962
2098,14.758283
2099,17.787819
2100,12.129288
2101,37.29673
2102,46.88665
2103,47.85836
2104,46.94027
2105,46.651978
2106,33.20628
2107,23.703129
2108,27.194992
2109,25.290627
2110,21.232428
2111,19.106373
2112,15.854352
2113,29.842936
2114,43.817703
2115,45.901577
2116,46.57885
2117,43.00451
2118,42.52766
2119,38.951904
2120,38.560116
2121,37.296047
2122,40.130405
2123,37.579987
2124,36.916443
2125,33.442352
2126,47.59577
2127,47.903015
2128,47.258465
2129,46.44408
2130,44.54521
2131,16.493423
2132,20.605658
2133,19.191658
2134,18.317719
2135,17.992834
2136,17.647036
2137,10.686945
2138,47.375008
2139,47.739803
2140,16.5348
2141,15.4197
2142,42.20075
2143,49.081337
2144,48.310303
2145,45.24451
2146,15.056037
2147,21.415287
2148,16.884998
2149,15.457843
2150,18.95501
2151,37.67495
2152,43.16174
2153,47.232944
2154,47.339134
2155,47.24899
2156,13.381267
2157,13.974523
2158,16.719696
2159,15.648761
2160,17.525723
2161,9.867029
2162,33.164528
2163,39.322014
2164,47.50234
2165,27.298859
2166,14.524852
2167,14.947902
2168,21.547285
2169,20.17593
2170,20.549274
2171,16.3791
2172,11.977127
2173,8.324602
2174,44.09538
2175,34.08861
2176,35.952885
2177,47.05728
2178,48.0032
2179,49.22126
2180,20.38666
2181,20.249376
2182,20.923414
2183,20.08942
2184,16.968012
2185,30.95354
2186,40.19733
2187,36.49764
2188,49.236683
2189,49.51093
2190,49.92003
2191,49.19785
2192,47.599514
2193,47.048317
2194,44.009377
2195,43.020092
2196,42.394302
2197,37.85026
2198,39.05216
2199,33.13472
2200,35.167656
2201,43.081844
2202,47.487923
2203,47.158234
2204,47.0549
2205,14.279479
2206,20.261976
2207,12.126197
2208,39.502617
2209,43.024925
2210,45.762886
2211,42.860825
2212,22.436617
2213,13.956428
2214,16.60803
2215,12.479867
2216,3.0420249
2217,17.09377
2218,43.209988
2219,46.867382
2220,47.35124
2221,47.206535
2222,46.310566
2223,44.177002
2224,11.27061
2225,14.048614
2226,16.225567
2227,14.6927
2228,8.180333
2229,7.4444804
2230,16.00787
2231,44.9807
2232,48.332672
2233,49.036736
2234,48.25664
2235,46.595245
2236,42.617184
2237,15.623726
2238,19.663671
2239,27.380129
2240,18.045492
2241,24.34308
2242,36.825027
2243,45.864723
2244,47.094574
2245,46.677456
2246,47.069878
2247,46.99506
2248,44.650776
2249,23.904734
2250,11.966212
2251,20.035547
2252,19.634504
2253,16.150036
2254,14.0111475
2255,11.910024
2256,7.4540257
2257,14.275184
2258,33.191048
2259,35.28852
2260,47.661755
2261,48.366016
2262,47.23937
2263,29.462587
2264,19.382252
2265,16.316065
2266,36.032753
2267,47.46422
2268,47.0917
2269,41.828396
2270,42.43532
2271,43.973076
2272,41.82084
2273,43.45075
2274,44.858864
2275,43.966473
2276,37.818375
2277,37.072815
2278,48.473675
2279,47.794342
2280,48.04179
2281,47.485485
2282,26.395378
2283,22.632715
2284,19.979912
2285,17.954277
2286,19.867424
2287,20.083145
2288,13.891836
2289,40.835625
2290,46.453465
2291,27.131548
2292,15.912667
2293,17.893312
2294,20.267467
2295,19.94224
2296,20.282148
2297,43.999702
2298,41.878986
2299,48.426144
2300,46.924965
2301,20.960554
2302,17.494205
2303,17.421583
2304,16.015503
2305,9.403915
2306,8.700068
2307,38.297337
2308,42.804535
2309,48.11402
2310,47.441353
2311,47.61629
2312,47.3608
2313,44.462368
2314,23.686012
2315,48.3394
2316,48.03089
2317,47.513485
2318,24.81179
2319,15.898767
2320,21.930851
2321,20.202482
2322,14.006288
2323,9.069704
2324,16.32965
2325,36.769814
2326,47.428833
2327,48.02817
2328,47.069126
2329,47.387745
2330,44.266777
2331,36.53918
2332,23.719463
2333,25.074333
2334,19.3021
2335,18.673397
2336,14.567838
2337,35.749958
2338,33.52196
2339,34.383453
2340,46.69657
2341,41.749947
2342,40.04157
2343,40.124332
2344,39.4614
2345,42.509613
2346,47.07153
2347,47.604576
2348,13.836342
2349,22.739431
2350,21.579918
2351,15.934848
2352,20.483133
2353,41.25603
2354,48.984325
2355,48.910877
2356,48.076855
2357,43.709705
2358,15.103815
2359,21.569538
2360,17.385351
2361,15.707747
2362,17.363798
2363,10.232197
2364,9.99958
2365,37.88119
2366,48.202118
2367,47.69169
2368,47.21144
2369,44.2056
2370,21.765903
2371,15.336435
2372,28.204252
2373,44.16163
2374,47.3829
2375,47.226826
2376,11.85705
2377,21.050175
2378,13.479778
2379,15.133754
2380,7.8891554
2381,35.429886
2382,40.552322
2383,48.1756
2384,47.873024
2385,44.464207
2386,12.578942
2387,19.056488
2388,17.019606
2389,33.114986
2390,47.65585
2391,48.486244
2392,48.435898
2393,25.37882
2394,23.276134
2395,22.372875
2396,22.917627
2397,18.881819
2398,47.70513
2399,47.787777
2400,47.869747
2401,25.509922
2402,18.454012
2403,20.17281
2404,27.884407
2405,23.707712
2406,33.400227
2407,42.48501
2408,32.624996
2409,48.221626
2410,47.472775
2411,36.880882
2412,27.745861
2413,30.537159
2414,30.12687
2415,27.79789
2416,16.246479
2417,39.630142
2418,48.157597
2419,46.35576
2420,21.940939
2421,17.434599
2422,47.500793
2423,46.374813
2424,7.36768
2425,8.217162
2426,12.411113
2427,11.526506
2428,11.422989
2429,12.330939
2430,1.8314378
2431,-0.967433
2432,39.299934
2433,47.688362
2434,47.02813
2435,23.461535
2436,15.523337
2437,21.652946
2438,23.158321
2439,16.04107
2440,18.50012
2441,42.65072
2442,46.635525
2443,47.758953
2444,46.412773
2445,44.64115
2446,14.191097
2447,18.318172
2448,19.532883
2449,12.850958
2450,11.0263195
2451,16.309408
2452,48.93848
2453,38.054615
2454,21.437897
2455,29.404842
2456,11.653239
2457,37.472797
2458,29.57719
2459,46.994392
2460,45.823914
2461,38.996166
2462,37.22987
2463,39.183327
2464,37.325043
2465,34.23457
2466,43.18543
2467,42.87715
2468,43.43459
2469,47.184322
2470,47.871372
2471,47.146107
2472,46.797142
2473,26.651495
2474,14.957584
2475,17.188334
2476,23.249191
2477,20.64132
2478,17.36843
2479,11.586455
2480,13.925585
2481,44.302174
2482,40.35495
2483,46.393387
2484,46.646263
2485,46.399178
2486,45.70608
2487,31.655243
2488,35.53876
2489,32.78322
2490,29.174152
2491,28.167126
2492,28.663979
2493,21.036781
2494,43.222992
2495,39.210636
2496,47.705345
2497,46.68814
2498,47.49975
2499,45.682602
2500,43.332954
2501,21.082748
2502,14.79253
2503,16.26054
2504,11.1745825
2505,18.72297
2506,43.948326
2507,48.82002
2508,47.845474
2509,47.47071
2510,44.474197
2511,14.247634
2512,23.779818
2513,19.960506
2514,17.939688
2515,17.203142
2516,15.854374
2517,36.285294
2518,34.3599
2519,17.119019
2520,24.212055
2521,18.580976
2522,18.521578
2523,12.165342
2524,9.867867
2525,21.346066
2526,36.564785
2527,42.04704
2528,47.457985
2529,49.085106
2530,48.338783
2531,22.470537
2532,20.64503
2533,17.407257
2534,18.758558
2535,33.887337
2536,43.065067
2537,43.202477
2538,46.061058
2539,41.54813
2540,38.4126
2541,38.307983
2542,40.10448
2543,43.853573
2544,46.366283
2545,49.39224
2546,48.69302
2547,45.936367
2548,38.926384
2549,29.576935
2550,28.246311
2551,23.93829
2552,21.9855
2553,31.769411
2554,44.481956
2555,44.726917
2556,48.873962
2557,49.96194
2558,47.859425
2559,47.970013
2560,44.910854
2561,27.119987
2562,13.497326
2563,17.546696
2564,25.647102
2565,19.504944
2566,15.739818
2567,38.671196
2568,47.60567
2569,44.703693
2570,15.546791
2571,22.455473
2572,19.486135
2573,17.173107
2574,13.002853
2575,47.99213
2576,24.587093
2577,11.072666
2578,9.41113
2579,44.01113
2580,41.215878
2581,48.17628
2582,47.819706
2583,47.50089
2584,46.584633
2585,44.37194
2586,16.18842
2587,21.869457
2588,19.56858
2589,18.271994
2590,17.762043
2591,36.759453
2592,31.78676
2593,44.896137
2594,47.41649
2595,46.745617
2596,21.349592
2597,23.54746
2598,23.481504
2599,20.200497
2600,20.224
2601,18.463604
2602,17.075647
2603,40.943855
2604,48.0348
2605,47.147587
2606,47.226177
2607,40.043682
2608,37.62096
2609,40.76912
2610,41.301968
2611,37.763256
2612,38.38432
2613,42.778126
2614,34.78773
2615,44.78988
2616,47.817726
2617,42.551765
2618,26.863802
2619,15.271035
2620,18.858932
2621,25.298132
2622,24.04916
2623,21.873009
2624,20.599373
2625,20.104519
2626,39.64325
2627,48.455883
2628,48.200844
2629,47.40628
2630,23.85452
2631,22.750687
2632,18.356882
2633,18.770575
2634,18.47077
2635,39.66054
2636,44.78414
2637,41.96231
2638,44.406837
2639,48.559193
2640,48.694134
2641,47.23675
2642,23.564816
2643,15.8714695
2644,14.786015
2645,12.653848
2646,13.026307
2647,12.099418
2648,7.800853
2649,45.030815
2650,48.169777
2651,47.791122
2652,48.20251
2653,47.71683
2654,25.267893
2655,16.720692
2656,19.145628
2657,17.198837
2658,23.85864
2659,44.503593
2660,35.155506
2661,47.53632
2662,48.245285
2663,48.039013
2664,47.261288
2665,24.238905
2666,13.604846
2667,21.124004
2668,16.537683
2669,18.662542
2670,19.106327
2671,43.22854
2672,35.044903
2673,21.949265
2674,18.569838
2675,16.548529
2676,32.721546
2677,30.848003
2678,33.666206
2679,45.741478
2680,46.83671
2681,46.503292
2682,42.85344
2683,38.70386
2684,40.571854
2685,39.394997
2686,47.939762
2687,46.576797
2688,46.964893
2689,44.400555
2690,33.618816
2691,14.333594
2692,21.280453
2693,13.79558
2694,38.848164
2695,43.37576
2696,39.770504
2697,47.843975
2698,48.072205
2699,46.520134
2700,12.316642
2701,15.432427
2702,15.323677
2703,16.338055
2704,41.19882
2705,42.865494
2706,47.973076
2707,45.63253
2708,35.57379
2709,37.181202
2710,29.387444
2711,27.241621
2712,27.9518
2713,23.310577
2714,21.449255
2715,44.10596
2716,47.41988
2717,47.008648
2718,22.07419
2719,14.59406
2720,21.611002
2721,14.874549
2722,14.502673
2723,11.781257
2724,8.830323
2725,17.798267
2726,33.037888
2727,48.79386
2728,47.912014
2729,44.21261
2730,22.608793
2731,17.206882
2732,11.252814
2733,23.604815
2734,37.805534
2735,48.684544
2736,49.95937
2737,49.308315
2738,49.108967
2739,48.720413
2740,42.51851
2741,31.586061
2742,19.540028
2743,19.396473
2744,18.172476
2745,18.16928
2746,18.822994
2747,35.801163
2748,47.820747
2749,47.798008
2750,47.683617
2751,44.080025
2752,44.009926
2753,38.688244
2754,43.343483
2755,36.923378
2756,34.067757
2757,47.71904
2758,46.73918
2759,47.218143
2760,21.853971
2761,19.903334
2762,15.33895
2763,9.528312
2764,19.868578
2765,40.300797
2766,43.639954
2767,47.096527
2768,48.11921
2769,46.96042
2770,44.5035
2771,13.703966
2772,21.595024
2773,24.086275
2774,15.540806
2775,17.899387
2776,34.515686
2777,44.42467
2778,41.607967
2779,48.57194
2780,47.780285
2781,47.952682
2782,47.10106
2783,40.51146
2784,20.728878
2785,11.298951
2786,19.05433
2787,15.82399
2788,11.33456
2789,6.1541047
2790,15.894395
2791,33.40313
2792,43.978016
2793,40.57909
2794,43.784843
2795,49.463417
2796,46.589043
2797,15.7768345
2798,21.899479
2799,22.229898
2800,19.301443
2801,18.59041
2802,17.467644
2803,16.52087
2804,20.790554
2805,34.464886
2806,47.26604
2807,49.099743
2808,47.783478
2809,23.858168
2810,15.654022
2811,19.58321
2812,15.660093
2813,17.156046
2814,18.473469
2815,43.56974
2816,38.669506
2817,47.77174
2818,25.640009
2819,24.847134
2820,19.479733
2821,20.11023
2822,32.58276
2823,40.871758
2824,35.36934
2825,42.97165
2826,45.951145
2827,47.307194
2828,46.981243
2829,42.48739
2830,37.265247
2831,37.316605
2832,39.348625
2833,36.271915
2834,33.84906
2835,33.898575
2836,35.407646
2837,47.64853
2838,46.94311
2839,13.864389
2840,21.741686
2841,20.829618
2842,17.080927
2843,16.587051
2844,17.425737
2845,13.288401
2846,38.962963
2847,43.87656
2848,48.540375
2849,48.378864
2850,49.567383
2851,48.42972
2852,49.145596
2853,45.541523
2854,17.216734
2855,17.543169
2856,44.959255
2857,42.52332
2858,44.24296
2859,48.8504
2860,24.04183
2861,12.620901
2862,15.0144
2863,22.002848
2864,17.031746
2865,9.632697
2866,18.70221
2867,35.946938
2868,43.128036
2869,36.039642
2870,21.81634
2871,19.58085
2872,19.130468
2873,17.263245
2874,14.617855
2875,36.73357
2876,48.721073
2877,49.128963
2878,48.18854
2879,48.26559
2880,25.293726
2881,16.002472
2882,18.941101
2883,17.90242
2884,16.766165
2885,15.31997
2886,9.549448
2887,44.945255
2888,36.978497
2889,47.434544
2890,47.55509
2891,45.71126
2892,39.5402
2893,23.831306
2894,24.64037
2895,16.8686
2896,17.755793
2897,19.413422
2898,29.955597
2899,39.399426
2900,35.69313
2901,47.229824
2902,47.527763
2903,40.557606
2904,40.513954
2905,41.06406
2906,42.474373
2907,39.79525
2908,42.585327
2909,35.963852
2910,35.960217
2911,46.861748
2912,46.43762
2913,28.166943
2914,13.624954
2915,24.081898
2916,21.338348
2917,22.277306
2918,37.08573
2919,44.81036
2920,46.90294
2921,48.060333
2922,47.418106
2923,19.948029
2924,15.127606
2925,17.885849
2926,17.077099
2927,7.7125425
2928,7.898616
2929,39.693855
2930,48.369183
2931,47.11929
2932,13.058563
2933,16.99155
2934,17.517008
2935,18.90618
2936,16.112053
2937,8.2631445
2938,45.147774
2939,40.95065
2940,47.162006
2941,47.194336
2942,46.503147
2943,15.615747
2944,22.491976
2945,23.658922
2946,10.950571
2947,20.909325
2948,41.976162
2949,33.87642
2950,39.991257
2951,47.435623
2952,46.184708
2953,27.848045
2954,17.815044
2955,24.089825
2956,18.437088
2957,18.157246
2958,17.536276
2959,25.20406
2960,44.347633
2961,37.925552
2962,48.23205
2963,49.13794
2964,41.476196
2965,27.727499
2966,22.678988
2967,26.367672
2968,23.174984
2969,20.382786
2970,17.377699
2971,33.618145
2972,46.619556
2973,47.97204
2974,47.33168
2975,43.17836
2976,36.82547
2977,35.79069
2978,44.982098
2979,26.44488
2980,17.88552
2981,15.729846
2982,18.976723
2983,15.289083
2984,9.451611
2985,45.375427
2986,48.322464
2987,47.947334
2988,47.47828
2989,44.180515
2990,16.83929
2991,17.441895
2992,24.751007
2993,23.014084
2994,17.939955
2995,12.045361
2996,23.151268
2997,44.94091
2998,44.67964
2999,48.90123
3000,47.431923
3001,47.56397
3002,22.327171
3003,19.125559
3004,15.720291
3005,9.024101
3006,40.121033
3007,44.586887
3008,46.705093
3009,44.853462
3010,16.589209
3011,19.58858
3012,21.247442
3013,35.41937
3014,43.159935
3015,34.325687
3016,48.365524
3017,23.897373
3018,22.01232
3019,16.839306
3020,14.512897
3021,9.037982
3022,21.509928
3023,34.418827
3024,45.46958
3025,38.069485
3026,17.607868
3027,18.673288
3028,18.552027
3029,20.032528
3030,20.09938
3031,34.29338
3032,45.53576
3033,45.568863
3034,46.265835
3035,47.593037
3036,43.09422
3037,39.965446
3038,39.53928
3039,37.49494
3040,38.883373
3041,37.559113
3042,34.904984
3043,41.72096
3044,42.593346
3045,43.607834
3046,47.213615
3047,47.661324
3048,42.97468
3049,12.952802
3050,24.253988
3051,20.816133
3052,19.824865
3053,17.443716
3054,16.264648
3055,14.602982
3056,45.179325
3057,48.697292
3058,48.94756
3059,47.911945
3060,48.375004
3061,16.589497
3062,22.077293
3063,17.68862
3064,15.70092
3065,16.760904
3066,16.031612
3067,11.109177
3068,45.034172
3069,39.470566
3070,48.60792
3071,47.996574
3072,47.323437
3073,47.533806
3074,24.185246
3075,22.282825
3076,23.030443
3077,18.052767
3078,18.712893
3079,17.426622
3080,8.494471
3081,32.68974
3082,43.539898
3083,42.189842
3084,48.388847
3085,47.62042
3086,47.93919
3087,24.187859
3088,15.66929
3089,21.159618
3090,22.1872
3091,14.0196085
3092,15.046083
3093,11.916604
3094,36.576473
3095,36.362118
3096,49.14102
3097,47.725693
3098,25.323769
3099,22.453917
3100,21.51156
3101,16.146873
3102,16.662403
3103,16.182865
3104,8.806985
3105,35.931847
3106,38.081425
3107,47.619125
3108,47.906197
3109,46.867195
3110,20.663074
3111,18.280104
3112,18.967604
3113,20.244562
3114,33.45815
3115,34.742855
3116,47.328552
3117,46.471622
3118,43.568554
3119,38.849133
3120,38.991467
3121,37.889458
3122,37.099487
3123,36.935238
3124,38.377174
3125,34.379623
3126,36.15315
3127,34.288113
3128,42.591324
3129,47.74973
3130,47.649117
3131,47.330387
3132,45.79032
3133,25.106867
3134,13.623907
3135,17.248373
3136,23.30571
3137,23.13478
3138,17.440546
3139,10.731834
3140,47.590992
3141,23.087938
3142,17.320896
3143,13.597244
3144,9.825326
3145,8.987909
3146,47.620026
3147,48.354275
3148,45.839684
3149,44.04385
3150,13.212156
3151,10.096022
3152,32.338882
3153,43.18038
3154,47.85167
3155,47.13938
3156,14.294822
3157,20.945312
3158,18.46898
3159,20.327248
3160,16.908567
3161,48.5405
3162,44.783165
3163,25.360466
3164,12.980581
3165,21.534002
3166,16.773268
3167,17.33825
3168,16.624454
3169,8.9594965
3170,22.110586
3171,36.911083
3172,48.920456
3173,49.279835
3174,48.60207
3175,24.438274
3176,19.87999
3177,19.058867
3178,19.284166
3179,17.014732
3180,18.5071
3181,15.552379
3182,15.978375
3183,40.856346
3184,30.700115
3185,33.98045
3186,45.915466
3187,47.431637
3188,47.234043
3189,46.942596
3190,46.64332
3191,42.00185
3192,39.61893
3193,41.950325
3194,42.741173
3195,37.77801
3196,45.32692
3197,48.409653
3198,48.24244
3199,47.33897
3200,48.07431
3201,44.276913
3202,27.195654
3203,15.134985
3204,18.000587
3205,9.145661
3206,10.237497
3207,35.225754
3208,44.78301
3209,35.86683
3210,48.886627
3211,47.95349
3212,48.565884
3213,47.20094
3214,44.824345
3215,14.763509
3216,20.70668
3217,14.499736
3218,38.54704
3219,38.824158
3220,43.26225
3221,48.438477
3222,47.25879
3223,48.142902
3224,23.806719
3225,22.802626
3226,18.124437
3227,10.902594
3228,36.622833
3229,40.80339
3230,42.99573
3231,48.143696
3232,46.933666
3233,47.422314
3234,46.711082
3235,23.322197
3236,18.93513
3237,14.2873745
3238,15.805093
3239,8.669663
3240,20.08073
3241,42.626217
3242,48.176926
3243,47.608852
3244,23.829428
3245,12.646203
3246,15.363599
3247,21.07108
3248,21.478159
3249,16.34065
3250,14.4928
3251,13.771638
3252,18.05097
3253,34.515163
3254,29.290592
3255,32.12406
3256,47.545822
3257,48.464172
3258,27.963366
3259,28.530863
3260,15.336864
3261,17.35132
3262,40.55434
3263,36.114307
3264,30.209126
3265,45.370193
3266,47.08707
3267,38.297558
3268,39.41106
3269,36.375324
3270,40.220413
3271,35.62892
3272,42.63341
3273,47.080643
3274,46.455082
3275,15.885783
3276,21.557184
3277,16.377611
3278,12.808228
3279,24.63018
3280,39.45911
3281,47.758293
3282,48.998943
3283,46.94594
3284,27.344229
3285,23.771671
3286,18.63523
3287,19.387846
3288,17.832909
3289,19.669664
3290,14.223062
3291,10.162093
3292,36.01651
3293,44.145763
3294,38.694134
3295,40.931385
3296,46.8519
3297,47.859936
3298,44.116344
3299,20.846067
3300,16.72756
3301,13.424325
3302,48.675297
3303,47.27941
3304,47.86962
3305,47.75653
3306,26.970163
3307,15.131167
3308,18.200182
3309,17.887333
3310,16.739317
3311,11.52009
3312,20.116472
3313,36.13721
3314,48.453133
3315,48.77844
3316,47.01792
3317,43.749317
3318,23.782423
3319,12.439133
3320,16.006077
3321,21.17752
3322,19.903955
3323,15.762893
3324,16.736607
3325,10.584381
3326,8.018157
3327,16.979107
3328,29.117783
3329,38.457615
3330,48.802853
3331,47.598015
3332,21.684679
3333,25.585772
3334,44.57898
3335,47.223694
3336,46.972866
3337,46.91596
3338,42.953438
3339,40.969627
3340,40.631676
3341,40.61853
3342,37.70158
3343,42.201633
3344,31.816011
3345,41.61233
3346,46.937218
3347,47.293823
3348,46.66699
3349,43.881252
3350,23.938148
3351,12.905817
3352,17.51359
3353,12.77206
3354,10.347294
3355,19.994528
3356,35.82451
3357,44.69835
3358,47.12918
3359,48.529484
3360,25.967455
3361,22.683462
3362,21.903448
3363,14.901305
3364,11.55959
3365,21.575901
3366,39.015793
3367,47.706337
3368,44.860325
3369,28.319124
3370,16.504404
3371,37.68601
3372,42.748035
3373,48.236713
3374,49.40852
3375,48.148773
3376,47.68838
3377,23.332047
3378,11.081827
3379,14.867845
3380,18.431868
3381,13.060642
3382,12.344673
3383,11.863652
3384,8.252013
3385,20.712866
3386,29.80255
3387,46.7425
3388,23.874245
3389,22.200426
3390,10.867648
3391,19.562336
3392,32.64738
3393,46.884476
3394,49.310978
3395,47.99969
3396,47.877083
3397,21.869997
3398,23.676846
3399,16.788334
3400,15.361272
3401,20.342505
3402,18.961603
3403,22.70498
3404,29.16969
3405,44.433746
3406,47.689266
3407,47.30081
3408,47.137634
3409,46.84777
3410,44.9143
3411,41.364258
3412,39.846333
3413,39.29037
3414,30.768955
3415,47.378887
3416,45.937477
3417,23.549015
3418,26.136665
3419,20.271002
3420,20.296652
3421,16.07484
3422,15.569708
3423,41.279984
3424,48.266296
3425,48.906975
3426,48.545284
3427,46.12012
3428,31.505882
3429,35.464943
3430,32.3948
3431,26.874264
3432,26.424526
3433,21.295485
3434,19.217657
3435,28.590721
3436,42.50522
3437,47.746998
3438,49.897606
3439,47.85528
3440,47.599606
3441,34.4108
3442,26.709135
3443,26.119982
3444,21.647663
3445,19.13939
3446,33.722443
3447,41.769993
3448,47.78829
3449,47.45278
3450,47.59416
3451,47.62637
3452,45.36006
3453,30.037802
3454,23.13363
3455,21.958744
3456,21.33316
3457,16.865524
3458,10.962947
3459,46.455017
3460,49.23312
3461,48.160633
3462,47.797062
3463,47.75922
3464,23.624048
3465,18.999418
3466,20.205088
3467,21.450214
3468,14.312338
3469,37.30086
3470,48.072895
3471,43.734528
3472,36.959766
3473,25.393438
3474,19.62396
3475,22.95307
3476,37.151768
3477,40.836884
3478,35.63977
3479,45.33319
3480,46.82124
3481,47.615116
3482,47.386505
3483,47.383793
3484,47.854446
3485,45.03578
3486,46.56802
3487,43.685165
3488,42.333027
3489,38.94811
3490,35.959827
3491,46.86231
3492,44.711994
3493,47.702713
3494,46.424572
3495,45.16503
3496,23.670912
3497,20.935009
3498,17.847002
3499,14.16881
3500,27.121439
3501,46.539776
3502,41.28952
3503,44.72878
